Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1977","1977","kg/ha","82.91","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1978","1978","kg/ha","88.64","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1979","1979","kg/ha","94.17","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1980","1980","kg/ha","95.76","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1981","1981","kg/ha","95.55","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1982","1982","kg/ha","92.44","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1983","1983","kg/ha","102.32","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1984","1984","kg/ha","101.45","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1985","1985","kg/ha","104.14","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1986","1986","kg/ha","101.71","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1987","1987","kg/ha","88.62","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1988","1988","kg/ha","92.26","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1989","1989","kg/ha","91.21","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1990","1990","kg/ha","70.52","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1991","1991","kg/ha","14.97","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","14.92","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1961","1961","kg/ha","42.87","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1962","1962","kg/ha","42.28","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1963","1963","kg/ha","50.75","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1964","1964","kg/ha","67.4","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1965","1965","kg/ha","73.27","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1966","1966","kg/ha","73.37","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1967","1967","kg/ha","76.51","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1968","1968","kg/ha","87.48","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1969","1969","kg/ha","89.08","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1970","1970","kg/ha","96.4","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1971","1971","kg/ha","107.24","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1972","1972","kg/ha","109.94","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1973","1973","kg/ha","105.98","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1974","1974","kg/ha","118.68","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1975","1975","kg/ha","132.34","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1976","1976","kg/ha","120.58","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1977","1977","kg/ha","113.52","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1978","1978","kg/ha","125.05","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1979","1979","kg/ha","119.68","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1980","1980","kg/ha","108.34","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1981","1981","kg/ha","118.18","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1982","1982","kg/ha","119.32","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1983","1983","kg/ha","109.28","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1984","1984","kg/ha","103.22","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1985","1985","kg/ha","102.2","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1986","1986","kg/ha","103.67","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1987","1987","kg/ha","99.65","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1988","1988","kg/ha","94.41","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1989","1989","kg/ha","83.28","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1990","1990","kg/ha","69.85","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1991","1991","kg/ha","12.2","Fc","Calculated data"
"EF","Fertilizers indicators","51","Czechoslovakia","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1992","1992","kg/ha","6.98","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1961","1961","kg/ha","47.38","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1962","1962","kg/ha","51.08","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1963","1963","kg/ha","55.44","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1964","1964","kg/ha","61.57","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1965","1965","kg/ha","70.75","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1966","1966","kg/ha","79.55","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1967","1967","kg/ha","86.16","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1968","1968","kg/ha","91.54","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1969","1969","kg/ha","100.34","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1970","1970","kg/ha","108.12","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1971","1971","kg/ha","115.8","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1972","1972","kg/ha","123.58","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1973","1973","kg/ha","136.86","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1974","1974","kg/ha","113.16","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1975","1975","kg/ha","127.48","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1976","1976","kg/ha","131.04","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1977","1977","kg/ha","141.13","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1978","1978","kg/ha","143.19","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1979","1979","kg/ha","148.31","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1980","1980","kg/ha","141.01","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1981","1981","kg/ha","141.82","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1982","1982","kg/ha","148.03","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1983","1983","kg/ha","160.55","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1984","1984","kg/ha","151.56","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1985","1985","kg/ha","146.17","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1986","1986","kg/ha","146.41","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1987","1987","kg/ha","141.81","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1988","1988","kg/ha","146.65","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1989","1989","kg/ha","156.71","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1990","1990","kg/ha","153.6","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1991","1991","kg/ha","144.64","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1992","1992","kg/ha","130.69","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1993","1993","kg/ha","127.85","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1994","1994","kg/ha","133.11","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1995","1995","kg/ha","125","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1996","1996","kg/ha","123.55","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1997","1997","kg/ha","119.26","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1998","1998","kg/ha","110.78","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","1999","1999","kg/ha","107.73","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2000","2000","kg/ha","102.23","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2001","2001","kg/ha","91.58","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2002","2002","kg/ha","88.48","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2003","2003","kg/ha","90.59","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2004","2004","kg/ha","80.04","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2005","2005","kg/ha","76.55","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2006","2006","kg/ha","80.88","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2007","2007","kg/ha","83.41","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2008","2008","kg/ha","90.66","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2009","2009","kg/ha","76.73","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2010","2010","kg/ha","74.24","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2011","2011","kg/ha","73.17","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2012","2012","kg/ha","77.97","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2013","2013","kg/ha","73.39","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2014","2014","kg/ha","83.21","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2015","2015","kg/ha","94.6","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2016","2016","kg/ha","100.32","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2017","2017","kg/ha","98.67","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2018","2018","kg/ha","92.54","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3102","Nutrient nitrogen N (total)","2019","2019","kg/ha","93","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1961","1961","kg/ha","40.85","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1962","1962","kg/ha","41.01","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1963","1963","kg/ha","42.92","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1964","1964","kg/ha","45.47","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1965","1965","kg/ha","46.97","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1966","1966","kg/ha","47.97","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1967","1967","kg/ha","44.33","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1968","1968","kg/ha","45.85","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1969","1969","kg/ha","47.09","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1970","1970","kg/ha","47.39","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1971","1971","kg/ha","50.06","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1972","1972","kg/ha","53.84","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1973","1973","kg/ha","58.22","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1974","1974","kg/ha","42.96","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1975","1975","kg/ha","48.38","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1976","1976","kg/ha","50.43","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1977","1977","kg/ha","53.09","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1978","1978","kg/ha","51.1","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1979","1979","kg/ha","50.14","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1980","1980","kg/ha","41.83","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1981","1981","kg/ha","39.71","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1982","1982","kg/ha","42.86","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1983","1983","kg/ha","45.49","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1984","1984","kg/ha","42.38","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1985","1985","kg/ha","40.39","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1986","1986","kg/ha","41.14","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1987","1987","kg/ha","36.9","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1988","1988","kg/ha","35.88","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1989","1989","kg/ha","37.1","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1990","1990","kg/ha","34.46","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1991","1991","kg/ha","29.71","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1992","1992","kg/ha","25.12","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1993","1993","kg/ha","21.24","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1994","1994","kg/ha","21.48","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1995","1995","kg/ha","21.05","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1996","1996","kg/ha","22.74","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1997","1997","kg/ha","21.07","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1998","1998","kg/ha","19.8","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","1999","1999","kg/ha","17.81","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2000","2000","kg/ha","15.73","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2001","2001","kg/ha","14.78","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2002","2002","kg/ha","14.45","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2003","2003","kg/ha","14.07","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2004","2004","kg/ha","19.95","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2005","2005","kg/ha","17.81","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2006","2006","kg/ha","16.92","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2007","2007","kg/ha","17.58","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2008","2008","kg/ha","16.64","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2009","2009","kg/ha","9.19","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2010","2010","kg/ha","13.6","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2011","2011","kg/ha","13.69","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2012","2012","kg/ha","9.49","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2013","2013","kg/ha","14.35","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2014","2014","kg/ha","13.02","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2015","2015","kg/ha","13.91","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2016","2016","kg/ha","13.18","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2017","2017","kg/ha","19.89","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2018","2018","kg/ha","14.04","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3103","Nutrient phosphate P2O5 (total)","2019","2019","kg/ha","13.97","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1961","1961","kg/ha","63.94","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1962","1962","kg/ha","62.6","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1963","1963","kg/ha","63.63","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1964","1964","kg/ha","66.41","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1965","1965","kg/ha","64.56","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1966","1966","kg/ha","66.01","Fc","Calculated data"
"EF","Fertilizers indicators","54","Denmark","5159","Use per area of cropland","3104","Nutrient potash K2O (total)","1967","1967","kg/ha","64.37","Fc","Calculated data"
